Env,Hybrid,Yield_Mg_ha
DEH1_2022,B14A/OH43,8.99907937315313
DEH1_2022,B37/H95,11.079448225960258
DEH1_2022,B73/MO17,10.51365822036757
DEH1_2022,B73/PHN82,13.25499457106865
DEH1_2022,B73/TX779,10.345386833043946
DEH1_2022,B97/LH244,11.2438714511207
DEH1_2022,BGEM-0039-N/LH244,12.07724059433968
DEH1_2022,BGEM-0063-N/LH244,10.59904427783135
DEH1_2022,BGEM-0089-N/LH244,12.61936022961355
DEH1_2022,BGEM-0124-N/LH244,11.250747296427313
DEH1_2022,BGEM-0129-N/LH244,5.62162692242381
DEH1_2022,DK3IIH6/LH244,11.89229833165885
DEH1_2022,DK78010/LH244,8.38473318804916
DEH1_2022,GEMN-0096/LH244,9.377882595340136
DEH1_2022,GEMN-0096_LH212HT_0001/LH244,11.300068485954165
DEH1_2022,GEMN-0096_LH212HT_0002/LH244,9.57074524117199
DEH1_2022,GEMN-0096_LH212HT_0003/LH244,14.9115474900193
DEH1_2022,GEMN-0096_LH212HT_0004/LH244,14.5368851830729
DEH1_2022,GEMN-0096_LH212HT_0005/LH244,14.8402107554641
DEH1_2022,GEMN-0096_LH212HT_0006/LH244,13.99712554848515
DEH1_2022,GEMN-0096_LH212HT_0008/LH244,13.9468798755557
DEH1_2022,GEMN-0096_LH212HT_0009/LH244,14.1298813650935
DEH1_2022,GEMN-0096_LH212HT_0012/LH244,9.427030444229029
DEH1_2022,GEMN-0096_LH212HT_0013/LH244,14.55113763552915
DEH1_2022,GEMN-0096_LH212HT_0017/LH244,13.208221488920099
DEH1_2022,GEMN-0096_LH212HT_0020/LH244,13.9823723341858
DEH1_2022,GEMN-0096_LH212HT_0021/LH244,14.5715687187259
DEH1_2022,GEMN-0096_LH212HT_0027/LH244,12.7769384255808
DEH1_2022,GEMN-0096_PHJ89_0001/LH244,13.443449870679233
DEH1_2022,GEMN-0096_PHJ89_0002/LH244,10.6210046106564
DEH1_2022,GEMN-0096_PHJ89_0006/LH244,5.617515539291845
DEH1_2022,GEMN-0096_PHJ89_0007/LH244,10.446165539160445
DEH1_2022,GEMN-0096_PHJ89_0009/LH244,9.038154204968235
DEH1_2022,GEMN-0096_PHJ89_0010/LH244,8.681168791081754
DEH1_2022,GEMN-0096_PHJ89_0011/LH244,11.107352216661049
DEH1_2022,GEMN-0096_PHJ89_0012/LH244,11.2954537729697
DEH1_2022,GEMN-0096_PHJ89_0013/LH244,13.4693110098613
DEH1_2022,GEMN-0096_PHJ89_0014/LH244,4.89055571971288
DEH1_2022,GEMN-0096_PHJ89_0016/LH244,4.4814332939359
DEH1_2022,GEMN-0096_PHK76_0001/LH244,11.604680631080567
DEH1_2022,GEMN-0096_PHK76_0002/LH244,10.2130840133028
DEH1_2022,GEMN-0096_PHK76_0003/LH244,7.8626003703369145
DEH1_2022,GEMN-0096_PHK76_0004/LH244,11.2376812643377
DEH1_2022,GEMN-0096_PHK76_0006/LH244,10.546583696749913
DEH1_2022,GEMN-0096_PHK76_0007/LH244,9.8705513566098
DEH1_2022,GEMN-0096_PHK76_0008/LH244,10.2445703771885
DEH1_2022,GEMN-0096_PHK76_0010/LH244,8.54222663970454
DEH1_2022,GEMN-0096_PHK76_0013/LH244,9.374477414807354
DEH1_2022,GEMN-0096_PHK76_0015/LH244,9.63347529205025
DEH1_2022,GEMN-0096_PHK76_0016/LH244,9.123380018642251
DEH1_2022,GEMN-0096_PHN46_0001/LH244,14.559509346341267
DEH1_2022,GEMN-0096_PHN46_0003/LH244,10.219447540723785
DEH1_2022,GEMN-0096_PHN46_0004/LH244,10.589952240368033
DEH1_2022,GEMN-0096_PHN46_0005/LH244,11.806533878002368
DEH1_2022,GEMN-0096_PHN46_0007/LH244,12.267628963065
DEH1_2022,GEMN-0096_PHN46_0008/LH244,11.6346621414277
DEH1_2022,GEMN-0096_PHN46_0012/LH244,15.814328644709502
DEH1_2022,GEMN-0096_PHN46_0013/LH244,14.0320864291588
DEH1_2022,GEMN-0096_PHN46_0014/LH244,6.31819691815289
DEH1_2022,GEMN-0096_PHN46_0018/LH244,13.4482443443253
DEH1_2022,GEMN-0096_PHN46_0020/LH244,7.894287038959846
DEH1_2022,GEMN-0096_PHN46_0023/LH244,12.062405203737999
DEH1_2022,GEMN-0096_PHP02_0001/LH244,13.403037105939866
DEH1_2022,GEMN-0096_PHP02_0002/LH244,8.57966821750843
DEH1_2022,GEMN-0096_PHP02_0003/LH244,9.402255573044997
DEH1_2022,GEMN-0096_PHP02_0004/LH244,14.674325048921
DEH1_2022,GEMN-0096_PHP02_0005/LH244,10.743562861732633
DEH1_2022,GEMN-0096_PHP02_0006/LH244,9.535833152677887
DEH1_2022,GEMN-0096_PHP02_0007/LH244,12.112219451079532
DEH1_2022,GEMN-0096_PHP02_0009/LH244,12.449940942065
DEH1_2022,GEMN-0096_PHP02_0011/LH244,7.8200510217338435
DEH1_2022,GEMN-0096_PHP02_0012/LH244,7.255926113469513
DEH1_2022,GEMN-0096_PHP02_0015/LH244,11.2367875970486
DEH1_2022,GEMN-0096_PHP02_0016/LH244,12.2298407039851
DEH1_2022,GEMN-0096_PHP02_0025/LH244,11.990961896790555
DEH1_2022,GEMN-0096_PHP02_0030/LH244,13.22552473660475
DEH1_2022,GEMN-0097/LH244,13.50148303227055
DEH1_2022,GEMN-0097_LH212HT_0002/LH244,11.9338634906396
DEH1_2022,GEMN-0097_LH212HT_0004/LH244,12.4477375899556
DEH1_2022,GEMN-0097_LH212HT_0018/LH244,14.169094869419
DEH1_2022,GEMN-0097_LH212HT_0019/LH244,11.7394446310801
DEH1_2022,GEMN-0097_LH212HT_0020/LH244,14.649610525959101
DEH1_2022,GEMN-0097_LH212HT_0023/LH244,10.8810463837414
DEH1_2022,GEMN-0097_LH212HT_0026/LH244,12.477788436557868
DEH1_2022,GEMN-0097_LH212HT_0032/LH244,13.6089503758046
DEH1_2022,GEMN-0097_LH212HT_0034/LH244,14.1844644059866
DEH1_2022,GEMN-0097_LH212HT_0039/LH244,13.1119943227556
DEH1_2022,GEMN-0097_LH212HT_0047/LH244,9.134870576933276
DEH1_2022,GEMN-0097_LH212HT_0051/LH244,10.9302211967295
DEH1_2022,GEMN-0097_LH212HT_0054/LH244,10.7095624165939
DEH1_2022,GEMN-0097_LH212HT_0058/LH244,13.67299011150315
DEH1_2022,GEMN-0097_LH212HT_0061/LH244,9.74722912272173
DEH1_2022,GEMN-0097_LH212HT_0062/LH244,13.983439342113
DEH1_2022,GEMN-0097_LH212HT_0069/LH244,12.315415766944499
DEH1_2022,GEMN-0097_LH212HT_0074/LH244,13.6533255791277
DEH1_2022,GEMN-0097_LH212HT_0078/LH244,12.462775853304
DEH1_2022,GEMN-0097_LH212HT_0085/LH244,12.0134409675249
DEH1_2022,GEMN-0097_LH212HT_0090/LH244,14.2976365825174
DEH1_2022,GEMN-0097_PHJ89_0001/LH244,12.2740040465285
DEH1_2022,GEMN-0097_PHJ89_0002/LH244,12.946835362887265
DEH1_2022,GEMN-0097_PHJ89_0003/LH244,9.864276425514845
DEH1_2022,GEMN-0097_PHJ89_0005/LH244,12.06053697686195
DEH1_2022,GEMN-0097_PHJ89_0006/LH244,15.4711642576914
DEH1_2022,GEMN-0097_PHJ89_0007/LH244,13.5781573744708
DEH1_2022,GEMN-0097_PHJ89_0008/LH244,11.9785109029646
DEH1_2022,GEMN-0097_PHJ89_0010/LH244,12.966507599290999
DEH1_2022,GEMN-0097_PHJ89_0011/LH244,8.930843510010718
DEH1_2022,GEMN-0097_PHJ89_0012/LH244,13.859277369134233
DEH1_2022,GEMN-0097_PHJ89_0013/LH244,8.39560870807656
DEH1_2022,GEMN-0097_PHJ89_0016/LH244,13.23495831932515
DEH1_2022,GEMN-0097_PHJ89_0020/LH244,13.657797767587649
DEH1_2022,GEMN-0097_PHJ89_0023/LH244,12.9004571121919
DEH1_2022,GEMN-0097_PHJ89_0025/LH244,13.072823190586
DEH1_2022,GEMN-0097_PHJ89_0026/LH244,12.534808518420531
DEH1_2022,GEMN-0097_PHJ89_0027/LH244,10.06839722478241
DEH1_2022,GEMN-0097_PHJ89_0028/LH244,13.3901867866442
DEH1_2022,GEMN-0097_PHJ89_0029/LH244,12.420272728871
DEH1_2022,GEMN-0097_PHJ89_0033/LH244,9.10523703186688
DEH1_2022,GEMN-0097_PHJ89_0036/LH244,8.559179354099095
DEH1_2022,GEMN-0097_PHJ89_0039/LH244,11.857401009219089
DEH1_2022,GEMN-0097_PHK76_0002/LH244,10.828412462022
DEH1_2022,GEMN-0097_PHK76_0003/LH244,11.42702316921145
DEH1_2022,GEMN-0097_PHK76_0007/LH244,8.343381815855246
DEH1_2022,GEMN-0097_PHK76_0009/LH244,12.69078812850425
DEH1_2022,GEMN-0097_PHK76_0010/LH244,12.0866574849986
DEH1_2022,GEMN-0097_PHK76_0011/LH244,9.79513277103135
DEH1_2022,GEMN-0097_PHK76_0014/LH244,9.948585459814655
DEH1_2022,GEMN-0097_PHK76_0015/LH244,13.2082022288492
DEH1_2022,GEMN-0097_PHK76_0016/LH244,10.5047200066704
DEH1_2022,GEMN-0097_PHK76_0017/LH244,10.0300285955665
DEH1_2022,GEMN-0097_PHK76_0018/LH244,10.2218897177122
DEH1_2022,GEMN-0097_PHK76_0021/LH244,8.379070727208445
DEH1_2022,GEMN-0097_PHK76_0023/LH244,10.5748882969251
DEH1_2022,GEMN-0097_PHK76_0029/LH244,12.3851808797153
DEH1_2022,GEMN-0097_PHK76_0032/LH244,11.6502782069027
DEH1_2022,GEMN-0097_PHK76_0036/LH244,11.7172262133051
DEH1_2022,GEMN-0097_PHK76_0037/LH244,10.8352690472577
DEH1_2022,GEMN-0097_PHK76_0038/LH244,14.00648209092195
